Year,Month,FIPS,Beverage,Gallons,Ethanol,Population,PerCapita,State,Month.1,Month - Year (Word),Month - Year (Numeric),Month - Year (Date)
2017,6,12,2,6063007,782128,17722275,0.0441,Florida,June,June 2017,6 2017,2017-06-01
2017,6,17,2,3487153,449843,10556100,0.0426,Illinois,June,June 2017,6 2017,2017-06-01
2017,6,21,2,530906,68487,3670568,0.0187,Kentucky,June,June 2017,6 2017,2017-06-01
2017,6,22,2,856872,110536,3807282,0.028999999999999998,Louisiana,June,June 2017,6 2017,2017-06-01
2017,6,25,2,3272019,422090,5815595,0.0726,Massachusetts,June,June 2017,6 2017,2017-06-01
2017,6,29,2,1421505,183374,5037634,0.0364,Missouri,June,June 2017,6 2017,2017-06-01
2017,6,38,2,122821,15844,613251,0.0258,North Dakota,June,June 2017,6 2017,2017-06-01
2017,6,41,2,1265686,163274,3468412,0.0471,Oregon,June,June 2017,6 2017,2017-06-01
2017,6,47,2,1182430,152533,5545920,0.0275,Tennessee,June,June 2017,6 2017,2017-06-01
2017,6,48,2,5012995,646676,22572383,0.0286,Texas,June,June 2017,6 2017,2017-06-01
2017,6,49,2,442889,57133,2376114,0.024,Utah,June,June 2017,6 2017,2017-06-01
2017,6,51,2,2302976,297084,7015247,0.0423,Virginia,June,June 2017,6 2017,2017-06-01
2017,6,55,2,1296188,167208,4805415,0.0348,Wisconsin,June,June 2017,6 2017,2017-06-01
2017,6,2,3,1628971,73304,593378,0.1235,Alaska,June,June 2017,6 2017,2017-06-01
2017,6,5,3,4874538,219354,2455022,0.0893,Arkansas,June,June 2017,6 2017,2017-06-01
2017,6,8,3,12475707,561407,4634346,0.1211,Colorado,June,June 2017,6 2017,2017-06-01
2017,6,9,3,5953145,267892,3015481,0.0888,Connecticut,June,June 2017,6 2017,2017-06-01
2017,6,10,3,2332502,104963,799550,0.1313,Delaware,June,June 2017,6 2017,2017-06-01
2017,6,12,3,36521145,1643452,17722275,0.0927,Florida,June,June 2017,6 2017,2017-06-01
2017,6,17,3,27967981,1258559,10556100,0.1192,Illinois,June,June 2017,6 2017,2017-06-01
2017,6,20,3,4629261,208317,2356231,0.0884,Kansas,June,June 2017,6 2017,2017-06-01
2017,6,21,3,7170994,322695,3670568,0.0879,Kentucky,June,June 2017,6 2017,2017-06-01
2017,6,25,3,12701265,571557,5815595,0.0983,Massachusetts,June,June 2017,6 2017,2017-06-01
2017,6,29,3,12127850,545753,5037634,0.1083,Missouri,June,June 2017,6 2017,2017-06-01
2017,6,38,3,2263360,101851,613251,0.1661,North Dakota,June,June 2017,6 2017,2017-06-01
2017,6,41,3,8916745,401254,3468412,0.1157,Oregon,June,June 2017,6 2017,2017-06-01
2017,6,47,3,12405488,558247,5545920,0.1007,Tennessee,June,June 2017,6 2017,2017-06-01
2017,6,48,3,62431460,2809416,22572383,0.1245,Texas,June,June 2017,6 2017,2017-06-01
2017,6,51,3,15082202,678699,7015247,0.0967,Virginia,June,June 2017,6 2017,2017-06-01
2017,7,2,1,149097,61279,593378,0.1033,Alaska,July,July 2017,7 2017,2017-07-01
2017,7,5,1,385670,158511,2455022,0.0646,Arkansas,July,July 2017,7 2017,2017-07-01
2017,7,8,1,933813,383797,4634346,0.0828,Colorado,July,July 2017,7 2017,2017-07-01
2017,7,9,1,573968,235901,3015481,0.0782,Connecticut,July,July 2017,7 2017,2017-07-01
2017,7,10,1,242735,99764,799550,0.1248,Delaware,July,July 2017,7 2017,2017-07-01
2017,7,12,1,2717018,1116694,17722275,0.063,Florida,July,July 2017,7 2017,2017-07-01
2017,7,17,1,1244927,511665,10556100,0.0485,Illinois,July,July 2017,7 2017,2017-07-01
2017,7,20,1,454458,186782,2356231,0.0793,Kansas,July,July 2017,7 2017,2017-07-01
2017,7,21,1,689831,283521,3670568,0.0772,Kentucky,July,July 2017,7 2017,2017-07-01
2017,7,22,1,637038,261823,3807282,0.0688,Louisiana,July,July 2017,7 2017,2017-07-01
2017,7,25,1,835468,343377,5815595,0.059000000000000004,Massachusetts,July,July 2017,7 2017,2017-07-01
2017,7,29,1,884627,363582,5037634,0.0722,Missouri,July,July 2017,7 2017,2017-07-01
2017,7,38,1,154796,63621,613251,0.1037,North Dakota,July,July 2017,7 2017,2017-07-01
2017,7,47,1,1049460,431328,5545920,0.0778,Tennessee,July,July 2017,7 2017,2017-07-01
2017,7,48,1,3356248,1379418,22572383,0.0611,Texas,July,July 2017,7 2017,2017-07-01
2017,7,49,1,218058,89622,2376114,0.0377,Utah,July,July 2017,7 2017,2017-07-01
2017,7,51,1,950169,390519,7015247,0.0557,Virginia,July,July 2017,7 2017,2017-07-01
2017,7,55,1,1540551,633166,4805415,0.1318,Wisconsin,July,July 2017,7 2017,2017-07-01
2017,7,2,2,213686,27565,593378,0.0465,Alaska,July,July 2017,7 2017,2017-07-01
2017,7,5,2,365591,47161,2455022,0.0192,Arkansas,July,July 2017,7 2017,2017-07-01
2017,7,8,2,1336047,172350,4634346,0.0372,Colorado,July,July 2017,7 2017,2017-07-01
2017,7,9,2,1103936,142408,3015481,0.0472,Connecticut,July,July 2017,7 2017,2017-07-01
2017,7,10,2,375609,48454,799550,0.0606,Delaware,July,July 2017,7 2017,2017-07-01
2017,7,12,2,4699499,606235,17722275,0.0342,Florida,July,July 2017,7 2017,2017-07-01
2017,7,17,2,2429733,313436,10556100,0.0297,Illinois,July,July 2017,7 2017,2017-07-01
2017,7,21,2,540076,69670,3670568,0.019,Kentucky,July,July 2017,7 2017,2017-07-01
2017,7,22,2,663628,85608,3807282,0.0225,Louisiana,July,July 2017,7 2017,2017-07-01
2017,7,25,2,1846016,238136,5815595,0.0409,Massachusetts,July,July 2017,7 2017,2017-07-01
2017,7,29,2,1020401,131632,5037634,0.0261,Missouri,July,July 2017,7 2017,2017-07-01
2017,7,38,2,108529,14000,613251,0.0228,North Dakota,July,July 2017,7 2017,2017-07-01
2017,7,41,2,1492711,192560,3468412,0.0555,Oregon,July,July 2017,7 2017,2017-07-01
2017,7,47,2,1135150,146434,5545920,0.0264,Tennessee,July,July 2017,7 2017,2017-07-01
2017,7,48,2,5106893,658789,22572383,0.0292,Texas,July,July 2017,7 2017,2017-07-01
2017,7,49,2,252447,32566,2376114,0.0137,Utah,July,July 2017,7 2017,2017-07-01
2017,7,51,2,2015054,259942,7015247,0.0371,Virginia,July,July 2017,7 2017,2017-07-01
2017,7,55,2,1352751,174505,4805415,0.0363,Wisconsin,July,July 2017,7 2017,2017-07-01
2017,7,2,3,1408319,63374,593378,0.1068,Alaska,July,July 2017,7 2017,2017-07-01
2017,7,5,3,4875683,219406,2455022,0.0894,Arkansas,July,July 2017,7 2017,2017-07-01
2017,7,8,3,10347649,465644,4634346,0.1005,Colorado,July,July 2017,7 2017,2017-07-01
2017,7,9,3,4955283,222988,3015481,0.0739,Connecticut,July,July 2017,7 2017,2017-07-01
2017,7,10,3,1975445,88895,799550,0.1112,Delaware,July,July 2017,7 2017,2017-07-01
2017,7,12,3,32388125,1457466,17722275,0.0822,Florida,July,July 2017,7 2017,2017-07-01
2017,7,17,3,21395931,962817,10556100,0.0912,Illinois,July,July 2017,7 2017,2017-07-01
2017,7,20,3,5711567,257021,2356231,0.1091,Kansas,July,July 2017,7 2017,2017-07-01
2017,7,21,3,7756200,349029,3670568,0.0951,Kentucky,July,July 2017,7 2017,2017-07-01
2017,7,25,3,10822605,487017,5815595,0.0837,Massachusetts,July,July 2017,7 2017,2017-07-01
2017,7,29,3,11000501,495023,5037634,0.0983,Missouri,July,July 2017,7 2017,2017-07-01
2017,7,38,3,1857034,83567,613251,0.1363,North Dakota,July,July 2017,7 2017,2017-07-01
2017,7,41,3,9756756,439054,3468412,0.1266,Oregon,July,July 2017,7 2017,2017-07-01
2017,7,47,3,11962115,538295,5545920,0.0971,Tennessee,July,July 2017,7 2017,2017-07-01
2017,7,48,3,60231134,2710401,22572383,0.1201,Texas,July,July 2017,7 2017,2017-07-01
2017,7,51,3,12634970,568574,7015247,0.081,Virginia,July,July 2017,7 2017,2017-07-01
2017,8,2,1,177645,73012,593378,0.12300000000000001,Alaska,August,August 2017,8 2017,2017-08-01
2017,8,5,1,283947,116702,2455022,0.0475,Arkansas,August,August 2017,8 2017,2017-08-01
2017,8,8,1,1203259,494539,4634346,0.1067,Colorado,August,August 2017,8 2017,2017-08-01
2017,8,9,1,537312,220835,3015481,0.0732,Connecticut,August,August 2017,8 2017,2017-08-01
2017,8,10,1,444052,182505,799550,0.2283,Delaware,August,August 2017,8 2017,2017-08-01
2017,8,12,1,3392719,1394408,17722275,0.0787,Florida,August,August 2017,8 2017,2017-08-01
2017,8,17,1,1832047,752971,10556100,0.0713,Illinois,August,August 2017,8 2017,2017-08-01
2017,8,20,1,295245,121346,2356231,0.0515,Kansas,August,August 2017,8 2017,2017-08-01
2017,8,21,1,539733,221830,3670568,0.0604,Kentucky,August,August 2017,8 2017,2017-08-01
2017,8,22,1,736047,302515,3807282,0.0795,Louisiana,August,August 2017,8 2017,2017-08-01
2017,8,25,1,1078534,443277,5815595,0.0762,Massachusetts,August,August 2017,8 2017,2017-08-01
2017,8,29,1,1018085,418433,5037634,0.0831,Missouri,August,August 2017,8 2017,2017-08-01
2017,8,38,1,167706,68927,613251,0.1124,North Dakota,August,August 2017,8 2017,2017-08-01
2017,8,47,1,750251,308353,5545920,0.0556,Tennessee,August,August 2017,8 2017,2017-08-01
2017,8,48,1,3143703,1292062,22572383,0.0572,Texas,August,August 2017,8 2017,2017-08-01
2017,8,49,1,240743,98945,2376114,0.0416,Utah,August,August 2017,8 2017,2017-08-01
2017,8,51,1,940152,386402,7015247,0.0551,Virginia,August,August 2017,8 2017,2017-08-01
2017,8,55,1,948807,389960,4805415,0.0812,Wisconsin,August,August 2017,8 2017,2017-08-01
2017,8,2,2,248580,32067,593378,0.054000000000000006,Alaska,August,August 2017,8 2017,2017-08-01
2017,8,5,2,314719,40599,2455022,0.0165,Arkansas,August,August 2017,8 2017,2017-08-01
2017,8,8,2,1693905,218514,4634346,0.0472,Colorado,August,August 2017,8 2017,2017-08-01
2017,8,9,2,1069234,137931,3015481,0.0457,Connecticut,August,August 2017,8 2017,2017-08-01
2017,8,10,2,489096,63093,799550,0.0789,Delaware,August,August 2017,8 2017,2017-08-01
2017,8,12,2,6201543,799999,17722275,0.0451,Florida,August,August 2017,8 2017,2017-08-01
2017,8,17,2,3379674,435978,10556100,0.0413,Illinois,August,August 2017,8 2017,2017-08-01
2017,8,21,2,420672,54267,3670568,0.0148,Kentucky,August,August 2017,8 2017,2017-08-01
2017,8,22,2,866973,111839,3807282,0.0294,Louisiana,August,August 2017,8 2017,2017-08-01
2017,8,25,2,2339265,301765,5815595,0.0519,Massachusetts,August,August 2017,8 2017,2017-08-01
2017,8,29,2,1231511,158865,5037634,0.0315,Missouri,August,August 2017,8 2017,2017-08-01
2017,8,38,2,131476,16960,613251,0.0277,North Dakota,August,August 2017,8 2017,2017-08-01
2017,8,41,2,1148434,148148,3468412,0.0427,Oregon,August,August 2017,8 2017,2017-08-01
2017,8,47,2,962000,124098,5545920,0.0224,Tennessee,August,August 2017,8 2017,2017-08-01
2017,8,48,2,5011892,646534,22572383,0.0286,Texas,August,August 2017,8 2017,2017-08-01
2017,8,49,2,285355,36811,2376114,0.0155,Utah,August,August 2017,8 2017,2017-08-01
2017,8,51,2,2320357,299326,7015247,0.0427,Virginia,August,August 2017,8 2017,2017-08-01
2017,8,55,2,1077684,139021,4805415,0.0289,Wisconsin,August,August 2017,8 2017,2017-08-01
2017,8,2,3,1636509,73643,593378,0.1241,Alaska,August,August 2017,8 2017,2017-08-01
2017,8,5,3,4447283,200128,2455022,0.0815,Arkansas,August,August 2017,8 2017,2017-08-01
2017,8,8,3,11954718,537962,4634346,0.1161,Colorado,August,August 2017,8 2017,2017-08-01
2017,8,9,3,5690025,256051,3015481,0.0849,Connecticut,August,August 2017,8 2017,2017-08-01
2017,8,10,3,2712602,122067,799550,0.1527,Delaware,August,August 2017,8 2017,2017-08-01
2017,8,12,3,38064476,1712901,17722275,0.0967,Florida,August,August 2017,8 2017,2017-08-01
2017,8,17,3,26691702,1201127,10556100,0.1138,Illinois,August,August 2017,8 2017,2017-08-01
2017,8,20,3,4705106,211730,2356231,0.0899,Kansas,August,August 2017,8 2017,2017-08-01
2017,8,21,3,6334416,285049,3670568,0.0777,Kentucky,August,August 2017,8 2017,2017-08-01
2017,8,25,3,12373486,556807,5815595,0.0957,Massachusetts,August,August 2017,8 2017,2017-08-01
2017,8,29,3,12132018,545941,5037634,0.1084,Missouri,August,August 2017,8 2017,2017-08-01
2017,8,38,3,1911782,86030,613251,0.1403,North Dakota,August,August 2017,8 2017,2017-08-01
2017,8,41,3,9299906,418496,3468412,0.1207,Oregon,August,August 2017,8 2017,2017-08-01
2017,8,47,3,10658453,479630,5545920,0.0865,Tennessee,August,August 2017,8 2017,2017-08-01
2017,8,48,3,49822001,2241990,22572383,0.0993,Texas,August,August 2017,8 2017,2017-08-01
2017,8,51,3,14616829,657757,7015247,0.0938,Virginia,August,August 2017,8 2017,2017-08-01
2017,9,2,1,144068,59212,593378,0.0998,Alaska,September,September 2017,9 2017,2017-09-01
2017,9,5,1,368364,151398,2455022,0.0617,Arkansas,September,September 2017,9 2017,2017-09-01
2017,9,8,1,1055056,433628,4634346,0.0936,Colorado,September,September 2017,9 2017,2017-09-01
2017,9,9,1,542801,223091,3015481,0.07400000000000001,Connecticut,September,September 2017,9 2017,2017-09-01
2017,9,10,1,190211,78177,799550,0.0978,Delaware,September,September 2017,9 2017,2017-09-01
2017,9,12,1,2806073,1153296,17722275,0.0651,Florida,September,September 2017,9 2017,2017-09-01
2017,9,17,1,1621165,666299,10556100,0.0631,Illinois,September,September 2017,9 2017,2017-09-01
2017,9,20,1,389175,159951,2356231,0.0679,Kansas,September,September 2017,9 2017,2017-09-01
2017,9,21,1,615577,253002,3670568,0.0689,Kentucky,September,September 2017,9 2017,2017-09-01
2017,9,22,1,689261,283286,3807282,0.0744,Louisiana,September,September 2017,9 2017,2017-09-01
2017,9,25,1,1162718,477877,5815595,0.0822,Massachusetts,September,September 2017,9 2017,2017-09-01
2017,9,29,1,1199883,493152,5037634,0.0979,Missouri,September,September 2017,9 2017,2017-09-01
2017,9,38,1,152656,62741,613251,0.1023,North Dakota,September,September 2017,9 2017,2017-09-01
2017,9,47,1,937374,385261,5545920,0.0695,Tennessee,September,September 2017,9 2017,2017-09-01
2017,9,48,1,2683240,1102812,22572383,0.0489,Texas,September,September 2017,9 2017,2017-09-01
2017,9,49,1,313262,128751,2376114,0.0542,Utah,September,September 2017,9 2017,2017-09-01
2017,9,51,1,946518,389019,7015247,0.0555,Virginia,September,September 2017,9 2017,2017-09-01
2017,9,55,1,1201939,493997,4805415,0.1028,Wisconsin,September,September 2017,9 2017,2017-09-01
2017,9,2,2,199086,25682,593378,0.0433,Alaska,September,September 2017,9 2017,2017-09-01
2017,9,5,2,339144,43750,2455022,0.0178,Arkansas,September,September 2017,9 2017,2017-09-01
2017,9,8,2,1364559,176028,4634346,0.038,Colorado,September,September 2017,9 2017,2017-09-01
2017,9,9,2,1064791,137358,3015481,0.0456,Connecticut,September,September 2017,9 2017,2017-09-01
2017,9,10,2,276969,35729,799550,0.0447,Delaware,September,September 2017,9 2017,2017-09-01
2017,9,12,2,4695913,605773,17722275,0.0342,Florida,September,September 2017,9 2017,2017-09-01
2017,9,17,2,2690818,347116,10556100,0.0329,Illinois,September,September 2017,9 2017,2017-09-01
2017,9,21,2,529020,68244,3670568,0.0186,Kentucky,September,September 2017,9 2017,2017-09-01
2017,9,22,2,732222,94457,3807282,0.0248,Louisiana,September,September 2017,9 2017,2017-09-01
2017,9,25,2,2608738,336527,5815595,0.0579,Massachusetts,September,September 2017,9 2017,2017-09-01
2017,9,29,2,1365719,176178,5037634,0.035,Missouri,September,September 2017,9 2017,2017-09-01
2017,9,38,2,97187,12537,613251,0.0204,North Dakota,September,September 2017,9 2017,2017-09-01
2017,9,41,2,1498873,193355,3468412,0.0557,Oregon,September,September 2017,9 2017,2017-09-01
2017,9,47,2,1055639,136177,5545920,0.0246,Tennessee,September,September 2017,9 2017,2017-09-01
2017,9,48,2,4750968,612875,22572383,0.0272,Texas,September,September 2017,9 2017,2017-09-01
2017,9,49,2,372511,48054,2376114,0.0202,Utah,September,September 2017,9 2017,2017-09-01
2017,9,51,2,2072836,267396,7015247,0.0381,Virginia,September,September 2017,9 2017,2017-09-01
2017,9,55,2,1326400,171106,4805415,0.0356,Wisconsin,September,September 2017,9 2017,2017-09-01
2017,9,2,3,1083370,48752,593378,0.0822,Alaska,September,September 2017,9 2017,2017-09-01
2017,9,5,3,4842596,217917,2455022,0.0888,Arkansas,September,September 2017,9 2017,2017-09-01
2017,9,8,3,9942861,447429,4634346,0.0965,Colorado,September,September 2017,9 2017,2017-09-01
2017,9,9,3,4704961,211723,3015481,0.0702,Connecticut,September,September 2017,9 2017,2017-09-01
2017,9,10,3,1146659,51600,799550,0.0645,Delaware,September,September 2017,9 2017,2017-09-01
2017,9,12,3,32493045,1462187,17722275,0.0825,Florida,September,September 2017,9 2017,2017-09-01
2017,9,17,3,21419855,963893,10556100,0.0913,Illinois,September,September 2017,9 2017,2017-09-01
2017,9,20,3,5425750,244159,2356231,0.1036,Kansas,September,September 2017,9 2017,2017-09-01
2017,9,21,3,7976064,358923,3670568,0.0978,Kentucky,September,September 2017,9 2017,2017-09-01
2017,9,25,3,9909433,445924,5815595,0.0767,Massachusetts,September,September 2017,9 2017,2017-09-01
2017,9,29,3,10420535,468924,5037634,0.0931,Missouri,September,September 2017,9 2017,2017-09-01
2017,9,38,3,1513268,68097,613251,0.111,North Dakota,September,September 2017,9 2017,2017-09-01
2017,9,41,3,9788965,440503,3468412,0.127,Oregon,September,September 2017,9 2017,2017-09-01
2017,9,47,3,11445348,515041,5545920,0.0929,Tennessee,September,September 2017,9 2017,2017-09-01
2017,9,48,3,56817453,2556785,22572383,0.1133,Texas,September,September 2017,9 2017,2017-09-01
2017,9,51,3,12453806,560421,7015247,0.0799,Virginia,September,September 2017,9 2017,2017-09-01
2017,10,2,1,133326,54797,593378,0.0923,Alaska,October,October 2017,10 2017,2017-10-01
2017,10,5,1,304389,125104,2455022,0.051,Arkansas,October,October 2017,10 2017,2017-10-01
2017,10,8,1,1061033,436085,4634346,0.0941,Colorado,October,October 2017,10 2017,2017-10-01
2017,10,9,1,781879,321352,3015481,0.1066,Connecticut,October,October 2017,10 2017,2017-10-01
2017,10,10,1,244350,100428,799550,0.1256,Delaware,October,October 2017,10 2017,2017-10-01
2017,10,12,1,4000117,1644048,17722275,0.0928,Florida,October,October 2017,10 2017,2017-10-01
2017,10,17,1,1895586,779086,10556100,0.0738,Illinois,October,October 2017,10 2017,2017-10-01
2017,10,20,1,342127,140614,2356231,0.0597,Kansas,October,October 2017,10 2017,2017-10-01
2017,10,21,1,593322,243856,3670568,0.0664,Kentucky,October,October 2017,10 2017,2017-10-01
2017,10,22,1,827692,340181,3807282,0.0894,Louisiana,October,October 2017,10 2017,2017-10-01
2017,10,25,1,1092277,448926,5815595,0.0772,Massachusetts,October,October 2017,10 2017,2017-10-01
2017,10,29,1,1045346,429637,5037634,0.0853,Missouri,October,October 2017,10 2017,2017-10-01
2017,10,38,1,162942,66969,613251,0.1092,North Dakota,October,October 2017,10 2017,2017-10-01
2017,10,47,1,874900,359584,5545920,0.0648,Tennessee,October,October 2017,10 2017,2017-10-01
2017,10,48,1,3366337,1383565,22572383,0.0613,Texas,October,October 2017,10 2017,2017-10-01
2017,10,49,1,238761,98131,2376114,0.0413,Utah,October,October 2017,10 2017,2017-10-01
2017,10,51,1,935204,384369,7015247,0.0548,Virginia,October,October 2017,10 2017,2017-10-01
2017,10,55,1,1067570,438771,4805415,0.0913,Wisconsin,October,October 2017,10 2017,2017-10-01
2017,10,2,2,187725,24217,593378,0.0408,Alaska,October,October 2017,10 2017,2017-10-01
2017,10,5,2,329767,42540,2455022,0.0173,Arkansas,October,October 2017,10 2017,2017-10-01
2017,10,8,2,1599055,206278,4634346,0.0445,Colorado,October,October 2017,10 2017,2017-10-01
2017,10,9,2,1371876,176972,3015481,0.0587,Connecticut,October,October 2017,10 2017,2017-10-01
2017,10,10,2,399001,51471,799550,0.0644,Delaware,October,October 2017,10 2017,2017-10-01
2017,10,12,2,7116123,917980,17722275,0.0518,Florida,October,October 2017,10 2017,2017-10-01
2017,10,17,2,3271374,422007,10556100,0.04,Illinois,October,October 2017,10 2017,2017-10-01
2017,10,21,2,466770,60213,3670568,0.0164,Kentucky,October,October 2017,10 2017,2017-10-01
2017,10,22,2,916585,118239,3807282,0.0311,Louisiana,October,October 2017,10 2017,2017-10-01
2017,10,25,2,2237509,288639,5815595,0.0496,Massachusetts,October,October 2017,10 2017,2017-10-01
2017,10,29,2,1428600,184289,5037634,0.0366,Missouri,October,October 2017,10 2017,2017-10-01
2017,10,38,2,141182,18212,613251,0.0297,North Dakota,October,October 2017,10 2017,2017-10-01
2017,10,41,2,1365870,176197,3468412,0.0508,Oregon,October,October 2017,10 2017,2017-10-01
2017,10,47,2,1162100,149911,5545920,0.027000000000000003,Tennessee,October,October 2017,10 2017,2017-10-01
2017,10,48,2,4757581,613728,22572383,0.0272,Texas,October,October 2017,10 2017,2017-10-01
2017,10,49,2,263083,33938,2376114,0.0143,Utah,October,October 2017,10 2017,2017-10-01
2017,10,51,2,2397859,309324,7015247,0.0441,Virginia,October,October 2017,10 2017,2017-10-01
2017,10,55,2,1344302,173415,4805415,0.0361,Wisconsin,October,October 2017,10 2017,2017-10-01
2017,10,2,3,997871,44904,593378,0.0757,Alaska,October,October 2017,10 2017,2017-10-01
2017,10,5,3,4265696,191956,2455022,0.0782,Arkansas,October,October 2017,10 2017,2017-10-01
2017,10,8,3,8972300,403754,4634346,0.0871,Colorado,October,October 2017,10 2017,2017-10-01
2017,10,9,3,4222705,190022,3015481,0.063,Connecticut,October,October 2017,10 2017,2017-10-01
2017,10,10,3,1569694,70636,799550,0.0883,Delaware,October,October 2017,10 2017,2017-10-01
2017,10,12,3,33834345,1522546,17722275,0.0859,Florida,October,October 2017,10 2017,2017-10-01
2017,10,17,3,20376090,916924,10556100,0.0869,Illinois,October,October 2017,10 2017,2017-10-01
2017,10,20,3,4311939,194037,2356231,0.0824,Kansas,October,October 2017,10 2017,2017-10-01
2017,10,21,3,6236816,280657,3670568,0.0765,Kentucky,October,October 2017,10 2017,2017-10-01
